pygame 2.5.1 (SDL 2.28.2, Python 3.7.13)
Hello from the pygame community. https://www.pygame.org/contribute.html
INFO: listening to server localhost:2000
Example of automatic vehicle control from client side.
waypoint: Location(x=-19.400000, y=243.600006, z=0.100000)
run_step waypoint loc: Location(x=-4.830784, y=242.747543, z=0.000000)
run_step waypoint loc: Location(x=-4.830784, y=242.747543, z=0.000000)
run_step waypoint loc: Location(x=-4.830784, y=242.747543, z=0.000000)
run_step waypoint loc: Location(x=-4.830784, y=242.747543, z=0.000000)
run_step waypoint loc: Location(x=-4.830784, y=242.747543, z=0.000000)
run_step waypoint loc: Location(x=-4.830784, y=242.747543, z=0.000000)
waypoint: Location(x=19.700001, y=244.399994, z=0.100000)
run_step waypoint loc: Location(x=-4.980719, y=248.503906, z=0.000000)
run_step waypoint loc: Location(x=-4.980719, y=248.503906, z=0.000000)
run_step waypoint loc: Location(x=-4.980719, y=248.503906, z=0.000000)
run_step waypoint loc: Location(x=-4.980719, y=248.503906, z=0.000000)
run_step waypoint loc: Location(x=-4.980719, y=248.503906, z=0.000000)
run_step waypoint loc: Location(x=-4.980719, y=248.503906, z=0.000000)
run_step waypoint loc: Location(x=-4.980719, y=248.503906, z=0.000000)
run_step waypoint loc: Location(x=-4.980719, y=248.503906, z=0.000000)
run_step waypoint loc: Location(x=-4.980719, y=248.503906, z=0.000000)
run_step waypoint loc: Location(x=-4.980719, y=248.503906, z=0.000000)
run_step waypoint loc: Location(x=-4.980719, y=248.503906, z=0.000000)
run_step waypoint loc: Location(x=-4.980719, y=248.503906, z=0.000000)
run_step waypoint loc: Location(x=-4.980719, y=248.503906, z=0.000000)
run_step waypoint loc: Location(x=-4.980719, y=248.503906, z=0.000000)
run_step waypoint loc: Location(x=-4.980719, y=248.503906, z=0.000000)
run_step waypoint loc: Location(x=-4.980719, y=248.503906, z=0.000000)
run_step waypoint loc: Location(x=-4.980719, y=248.503906, z=0.000000)
run_step waypoint loc: Location(x=-4.980719, y=248.503906, z=0.000000)
run_step waypoint loc: Location(x=-4.980719, y=248.503906, z=0.000000)
run_step waypoint loc: Location(x=-4.980719, y=248.503906, z=0.000000)
run_step waypoint loc: Location(x=-4.980719, y=248.503906, z=0.000000)
run_step waypoint loc: Location(x=-4.980719, y=248.503906, z=0.000000)
run_step waypoint loc: Location(x=-4.980719, y=248.503906, z=0.000000)
run_step waypoint loc: Location(x=-4.980719, y=248.503906, z=0.000000)
run_step waypoint loc: Location(x=-4.980719, y=248.503906, z=0.000000)
run_step waypoint loc: Location(x=-4.980719, y=248.503906, z=0.000000)
run_step waypoint loc: Location(x=-4.980719, y=248.503906, z=0.000000)
run_step waypoint loc: Location(x=-3.036786, y=253.661728, z=0.000000)
run_step waypoint loc: Location(x=-3.036786, y=253.661728, z=0.000000)
run_step waypoint loc: Location(x=-2.705370, y=255.473953, z=0.000000)
run_step waypoint loc: Location(x=-2.705370, y=255.473953, z=0.000000)
run_step waypoint loc: Location(x=-2.705370, y=255.473953, z=0.000000)
run_step waypoint loc: Location(x=-2.705370, y=255.473953, z=0.000000)
run_step waypoint loc: Location(x=-2.705370, y=255.473953, z=0.000000)
run_step waypoint loc: Location(x=-2.705370, y=255.473953, z=0.000000)
run_step waypoint loc: Location(x=-2.537760, y=257.308594, z=0.000000)
run_step waypoint loc: Location(x=-2.537760, y=257.308594, z=0.000000)
run_step waypoint loc: Location(x=-2.537760, y=257.308594, z=0.000000)
run_step waypoint loc: Location(x=-2.537760, y=257.308594, z=0.000000)
run_step waypoint loc: Location(x=-2.537760, y=257.308594, z=0.000000)
run_step waypoint loc: Location(x=-2.537760, y=257.308594, z=0.000000)
run_step waypoint loc: Location(x=-2.537760, y=257.308594, z=0.000000)
run_step waypoint loc: Location(x=-2.537760, y=257.308594, z=0.000000)
run_step waypoint loc: Location(x=-2.537760, y=257.308594, z=0.000000)
run_step waypoint loc: Location(x=-2.537760, y=257.308594, z=0.000000)
run_step waypoint loc: Location(x=-2.537760, y=257.308594, z=0.000000)
run_step waypoint loc: Location(x=-2.537760, y=257.308594, z=0.000000)
run_step waypoint loc: Location(x=-2.537760, y=257.308594, z=0.000000)
run_step waypoint loc: Location(x=-2.537760, y=257.308594, z=0.000000)
run_step waypoint loc: Location(x=-2.537760, y=257.308594, z=0.000000)
run_step waypoint loc: Location(x=-2.497541, y=259.254852, z=0.000000)
run_step waypoint loc: Location(x=-2.497541, y=259.254852, z=0.000000)
run_step waypoint loc: Location(x=-2.497541, y=259.254852, z=0.000000)
run_step waypoint loc: Location(x=-2.435935, y=263.159943, z=0.000000)
run_step waypoint loc: Location(x=-2.435935, y=263.159943, z=0.000000)
run_step waypoint loc: Location(x=-2.435935, y=263.159943, z=0.000000)
run_step waypoint loc: Location(x=-2.435935, y=263.159943, z=0.000000)
run_step waypoint loc: Location(x=-2.435935, y=263.159943, z=0.000000)
run_step waypoint loc: Location(x=-2.435935, y=263.159943, z=0.000000)
run_step waypoint loc: Location(x=-2.435935, y=263.159943, z=0.000000)
run_step waypoint loc: Location(x=-5.746215, y=275.213715, z=0.000000)
run_step waypoint loc: Location(x=-5.746215, y=275.213715, z=0.000000)
run_step waypoint loc: Location(x=-5.746215, y=275.213715, z=0.000000)
run_step waypoint loc: Location(x=-5.746215, y=275.213715, z=0.000000)
run_step waypoint loc: Location(x=-5.746215, y=275.213715, z=0.000000)
run_step waypoint loc: Location(x=-5.746215, y=275.213715, z=0.000000)
run_step waypoint loc: Location(x=-5.746215, y=275.213715, z=0.000000)
run_step waypoint loc: Location(x=-5.746215, y=275.213715, z=0.000000)
run_step waypoint loc: Location(x=-5.746215, y=275.213715, z=0.000000)
run_step waypoint loc: Location(x=-5.746215, y=275.213715, z=0.000000)
run_step waypoint loc: Location(x=-5.746215, y=275.213715, z=0.000000)
run_step waypoint loc: Location(x=-5.746215, y=275.213715, z=0.000000)
run_step waypoint loc: Location(x=-5.746215, y=275.213715, z=0.000000)
run_step waypoint loc: Location(x=-5.746215, y=275.213715, z=0.000000)
run_step waypoint loc: Location(x=-5.746215, y=275.213715, z=0.000000)
run_step waypoint loc: Location(x=-5.746215, y=275.213715, z=0.000000)
run_step waypoint loc: Location(x=-5.746215, y=275.213715, z=0.000000)
run_step waypoint loc: Location(x=-5.746215, y=275.213715, z=0.000000)
run_step waypoint loc: Location(x=-5.746215, y=275.213715, z=0.000000)
run_step waypoint loc: Location(x=-5.746215, y=275.213715, z=0.000000)
run_step waypoint loc: Location(x=-5.746215, y=275.213715, z=0.000000)
run_step waypoint loc: Location(x=-5.746215, y=275.213715, z=0.000000)
run_step waypoint loc: Location(x=-5.746215, y=275.213715, z=0.000000)
run_step waypoint loc: Location(x=-5.746215, y=275.213715, z=0.000000)
run_step waypoint loc: Location(x=-5.746215, y=275.213715, z=0.000000)
run_step waypoint loc: Location(x=-5.746215, y=275.213715, z=0.000000)
run_step waypoint loc: Location(x=-5.746215, y=275.213715, z=0.000000)
run_step waypoint loc: Location(x=-5.746215, y=275.213715, z=0.000000)
run_step waypoint loc: Location(x=-5.746215, y=275.213715, z=0.000000)
run_step waypoint loc: Location(x=-5.746215, y=275.213715, z=0.000000)
run_step waypoint loc: Location(x=-5.746215, y=275.213715, z=0.000000)
run_step waypoint loc: Location(x=-9.088043, y=285.267670, z=0.000000)
run_step waypoint loc: Location(x=-9.088043, y=285.267670, z=0.000000)
run_step waypoint loc: Location(x=-9.088043, y=285.267670, z=0.000000)
run_step waypoint loc: Location(x=-9.088043, y=285.267670, z=0.000000)
run_step waypoint loc: Location(x=-9.088043, y=285.267670, z=0.000000)
run_step waypoint loc: Location(x=-9.088043, y=285.267670, z=0.000000)
run_step waypoint loc: Location(x=-9.088043, y=285.267670, z=0.000000)
run_step waypoint loc: Location(x=-9.088043, y=285.267670, z=0.000000)
run_step waypoint loc: Location(x=-9.088043, y=285.267670, z=0.000000)
run_step waypoint loc: Location(x=-9.088043, y=285.267670, z=0.000000)
run_step waypoint loc: Location(x=-9.088043, y=285.267670, z=0.000000)
run_step waypoint loc: Location(x=-9.088043, y=285.267670, z=0.000000)
run_step waypoint loc: Location(x=-9.088043, y=285.267670, z=0.000000)
run_step waypoint loc: Location(x=-9.088043, y=285.267670, z=0.000000)
run_step waypoint loc: Location(x=-9.088043, y=285.267670, z=0.000000)
run_step waypoint loc: Location(x=-9.088043, y=285.267670, z=0.000000)
run_step waypoint loc: Location(x=-9.088043, y=285.267670, z=0.000000)
run_step waypoint loc: Location(x=-9.088043, y=285.267670, z=0.000000)
run_step waypoint loc: Location(x=-9.088043, y=285.267670, z=0.000000)
run_step waypoint loc: Location(x=-9.088043, y=285.267670, z=0.000000)
run_step waypoint loc: Location(x=-9.088043, y=285.267670, z=0.000000)
run_step waypoint loc: Location(x=-9.088043, y=285.267670, z=0.000000)
run_step waypoint loc: Location(x=-9.088043, y=285.267670, z=0.000000)
run_step waypoint loc: Location(x=-9.088043, y=285.267670, z=0.000000)
run_step waypoint loc: Location(x=-9.088043, y=285.267670, z=0.000000)
run_step waypoint loc: Location(x=-9.088043, y=285.267670, z=0.000000)
run_step waypoint loc: Location(x=-9.056496, y=287.267426, z=0.000000)
run_step waypoint loc: Location(x=-9.056496, y=287.267426, z=0.000000)
run_step waypoint loc: Location(x=-9.056496, y=287.267426, z=0.000000)
run_step waypoint loc: Location(x=-9.056496, y=287.267426, z=0.000000)
run_step waypoint loc: Location(x=-9.056496, y=287.267426, z=0.000000)
run_step waypoint loc: Location(x=-9.024948, y=289.267151, z=0.000000)
run_step waypoint loc: Location(x=-9.024948, y=289.267151, z=0.000000)
run_step waypoint loc: Location(x=-9.024948, y=289.267151, z=0.000000)
run_step waypoint loc: Location(x=-9.024948, y=289.267151, z=0.000000)
run_step waypoint loc: Location(x=-9.024948, y=289.267151, z=0.000000)
run_step waypoint loc: Location(x=-8.993401, y=291.266907, z=0.000000)
run_step waypoint loc: Location(x=-8.993401, y=291.266907, z=0.000000)
run_step waypoint loc: Location(x=-8.993401, y=291.266907, z=0.000000)
run_step waypoint loc: Location(x=-8.993401, y=291.266907, z=0.000000)
run_step waypoint loc: Location(x=-8.961876, y=293.265839, z=0.000000)
run_step waypoint loc: Location(x=-8.961876, y=293.265839, z=0.000000)
run_step waypoint loc: Location(x=-8.961876, y=293.265839, z=0.000000)
run_step waypoint loc: Location(x=-8.961876, y=293.265839, z=0.000000)
run_step waypoint loc: Location(x=-8.961876, y=293.265839, z=0.000000)
run_step waypoint loc: Location(x=-8.961876, y=293.265839, z=0.000000)
run_step waypoint loc: Location(x=-8.935007, y=295.228607, z=0.000000)
run_step waypoint loc: Location(x=-8.935007, y=295.228607, z=0.000000)
run_step waypoint loc: Location(x=-8.935007, y=295.228607, z=0.000000)
run_step waypoint loc: Location(x=-8.935007, y=295.228607, z=0.000000)
run_step waypoint loc: Location(x=-8.916018, y=297.191528, z=0.000000)
run_step waypoint loc: Location(x=-8.916018, y=297.191528, z=0.000000)
run_step waypoint loc: Location(x=-8.916018, y=297.191528, z=0.000000)
run_step waypoint loc: Location(x=-8.916018, y=297.191528, z=0.000000)
run_step waypoint loc: Location(x=-8.916018, y=297.191528, z=0.000000)
run_step waypoint loc: Location(x=-8.904844, y=299.154480, z=0.000000)
run_step waypoint loc: Location(x=-8.904844, y=299.154480, z=0.000000)
run_step waypoint loc: Location(x=-8.904844, y=299.154480, z=0.000000)
run_step waypoint loc: Location(x=-8.904844, y=299.154480, z=0.000000)
run_step waypoint loc: Location(x=-8.904844, y=299.154480, z=0.000000)
run_step waypoint loc: Location(x=-8.901549, y=301.117493, z=0.000000)
run_step waypoint loc: Location(x=-8.901549, y=301.117493, z=0.000000)
run_step waypoint loc: Location(x=-8.901549, y=301.117493, z=0.000000)
run_step waypoint loc: Location(x=-8.901549, y=301.117493, z=0.000000)
run_step waypoint loc: Location(x=-8.906103, y=303.080505, z=0.000000)
run_step waypoint loc: Location(x=-8.906103, y=303.080505, z=0.000000)
run_step waypoint loc: Location(x=-8.906103, y=303.080505, z=0.000000)
run_step waypoint loc: Location(x=-8.906103, y=303.080505, z=0.000000)
run_step waypoint loc: Location(x=-8.906103, y=303.080505, z=0.000000)
run_step waypoint loc: Location(x=-8.918504, y=305.043427, z=0.000000)
run_step waypoint loc: Location(x=-8.918504, y=305.043427, z=0.000000)
run_step waypoint loc: Location(x=-8.918504, y=305.043427, z=0.000000)
run_step waypoint loc: Location(x=-8.918504, y=305.043427, z=0.000000)
run_step waypoint loc: Location(x=-8.918504, y=305.043427, z=0.000000)
run_step waypoint loc: Location(x=-8.938137, y=307.022888, z=0.000000)
run_step waypoint loc: Location(x=-8.938137, y=307.022888, z=0.000000)
run_step waypoint loc: Location(x=-8.938137, y=307.022888, z=0.000000)
run_step waypoint loc: Location(x=-8.938137, y=307.022888, z=0.000000)
run_step waypoint loc: Location(x=-8.938137, y=307.022888, z=0.000000)
run_step waypoint loc: Location(x=-8.959192, y=309.022766, z=0.000000)
run_step waypoint loc: Location(x=-8.959192, y=309.022766, z=0.000000)
run_step waypoint loc: Location(x=-8.959192, y=309.022766, z=0.000000)
run_step waypoint loc: Location(x=-8.959192, y=309.022766, z=0.000000)
run_step waypoint loc: Location(x=-8.959192, y=309.022766, z=0.000000)
run_step waypoint loc: Location(x=-8.980247, y=311.022644, z=0.000000)
run_step waypoint loc: Location(x=-8.980247, y=311.022644, z=0.000000)
run_step waypoint loc: Location(x=-8.980247, y=311.022644, z=0.000000)
run_step waypoint loc: Location(x=-8.980247, y=311.022644, z=0.000000)
run_step waypoint loc: Location(x=-8.980247, y=311.022644, z=0.000000)
run_step waypoint loc: Location(x=-9.001303, y=313.022552, z=0.000000)
run_step waypoint loc: Location(x=-9.001303, y=313.022552, z=0.000000)
run_step waypoint loc: Location(x=-9.001303, y=313.022552, z=0.000000)
run_step waypoint loc: Location(x=-9.001303, y=313.022552, z=0.000000)
run_step waypoint loc: Location(x=-9.022358, y=315.022430, z=0.000000)
run_step waypoint loc: Location(x=-9.022358, y=315.022430, z=0.000000)
run_step waypoint loc: Location(x=-9.022358, y=315.022430, z=0.000000)
run_step waypoint loc: Location(x=-9.022358, y=315.022430, z=0.000000)
run_step waypoint loc: Location(x=-9.022358, y=315.022430, z=0.000000)
run_step waypoint loc: Location(x=-9.043414, y=317.022308, z=0.000000)
run_step waypoint loc: Location(x=-9.043414, y=317.022308, z=0.000000)
run_step waypoint loc: Location(x=-9.043414, y=317.022308, z=0.000000)
run_step waypoint loc: Location(x=-9.043414, y=317.022308, z=0.000000)
run_step waypoint loc: Location(x=-9.043414, y=317.022308, z=0.000000)
run_step waypoint loc: Location(x=-9.064469, y=319.022217, z=0.000000)
run_step waypoint loc: Location(x=-9.064469, y=319.022217, z=0.000000)
run_step waypoint loc: Location(x=-9.064469, y=319.022217, z=0.000000)
run_step waypoint loc: Location(x=-9.064469, y=319.022217, z=0.000000)
run_step waypoint loc: Location(x=-9.064469, y=319.022217, z=0.000000)
run_step waypoint loc: Location(x=-9.085526, y=321.022095, z=0.000000)
run_step waypoint loc: Location(x=-9.085526, y=321.022095, z=0.000000)
run_step waypoint loc: Location(x=-9.085526, y=321.022095, z=0.000000)
run_step waypoint loc: Location(x=-9.085526, y=321.022095, z=0.000000)
run_step waypoint loc: Location(x=-9.085526, y=321.022095, z=0.000000)
run_step waypoint loc: Location(x=-9.106581, y=323.022003, z=0.000000)
run_step waypoint loc: Location(x=-9.106581, y=323.022003, z=0.000000)
run_step waypoint loc: Location(x=-9.106581, y=323.022003, z=0.000000)
run_step waypoint loc: Location(x=-9.106581, y=323.022003, z=0.000000)
run_step waypoint loc: Location(x=-9.106581, y=323.022003, z=0.000000)
run_step waypoint loc: Location(x=-9.127636, y=325.021881, z=0.000000)
run_step waypoint loc: Location(x=-9.127636, y=325.021881, z=0.000000)
run_step waypoint loc: Location(x=-9.127636, y=325.021881, z=0.000000)
run_step waypoint loc: Location(x=-9.127636, y=325.021881, z=0.000000)
run_step waypoint loc: Location(x=-9.148691, y=327.021759, z=0.000000)
run_step waypoint loc: Location(x=-9.148691, y=327.021759, z=0.000000)
run_step waypoint loc: Location(x=-9.148691, y=327.021759, z=0.000000)
run_step waypoint loc: Location(x=-9.148691, y=327.021759, z=0.000000)
run_step waypoint loc: Location(x=-9.148691, y=327.021759, z=0.000000)
run_step waypoint loc: Location(x=-9.148691, y=327.021759, z=0.000000)
run_step waypoint loc: Location(x=-9.169746, y=329.021667, z=0.000000)
run_step waypoint loc: Location(x=-9.169746, y=329.021667, z=0.000000)
run_step waypoint loc: Location(x=-9.169746, y=329.021667, z=0.000000)
run_step waypoint loc: Location(x=-9.169746, y=329.021667, z=0.000000)
run_step waypoint loc: Location(x=-9.190803, y=331.021545, z=0.000000)
run_step waypoint loc: Location(x=-9.190803, y=331.021545, z=0.000000)
run_step waypoint loc: Location(x=-9.190803, y=331.021545, z=0.000000)
run_step waypoint loc: Location(x=-9.190803, y=331.021545, z=0.000000)
run_step waypoint loc: Location(x=-9.190803, y=331.021545, z=0.000000)
run_step waypoint loc: Location(x=-9.211858, y=333.021423, z=0.000000)
run_step waypoint loc: Location(x=-9.211858, y=333.021423, z=0.000000)
run_step waypoint loc: Location(x=-9.211858, y=333.021423, z=0.000000)
run_step waypoint loc: Location(x=-9.211858, y=333.021423, z=0.000000)
run_step waypoint loc: Location(x=-9.211858, y=333.021423, z=0.000000)
run_step waypoint loc: Location(x=-9.232914, y=335.021332, z=0.000000)
run_step waypoint loc: Location(x=-9.232914, y=335.021332, z=0.000000)
run_step waypoint loc: Location(x=-9.232914, y=335.021332, z=0.000000)
run_step waypoint loc: Location(x=-9.232914, y=335.021332, z=0.000000)
run_step waypoint loc: Location(x=-9.232914, y=335.021332, z=0.000000)
run_step waypoint loc: Location(x=-9.253969, y=337.021210, z=0.000000)
run_step waypoint loc: Location(x=-9.253969, y=337.021210, z=0.000000)
run_step waypoint loc: Location(x=-9.253969, y=337.021210, z=0.000000)
run_step waypoint loc: Location(x=-9.253969, y=337.021210, z=0.000000)
run_step waypoint loc: Location(x=-9.253969, y=337.021210, z=0.000000)
run_step waypoint loc: Location(x=-9.275024, y=339.021118, z=0.000000)
run_step waypoint loc: Location(x=-9.275024, y=339.021118, z=0.000000)
run_step waypoint loc: Location(x=-9.275024, y=339.021118, z=0.000000)
run_step waypoint loc: Location(x=-9.275024, y=339.021118, z=0.000000)
run_step waypoint loc: Location(x=-9.275024, y=339.021118, z=0.000000)
run_step waypoint loc: Location(x=-9.296080, y=341.020996, z=0.000000)
run_step waypoint loc: Location(x=-9.296080, y=341.020996, z=0.000000)
run_step waypoint loc: Location(x=-9.296080, y=341.020996, z=0.000000)
run_step waypoint loc: Location(x=-9.296080, y=341.020996, z=0.000000)
run_step waypoint loc: Location(x=-9.296080, y=341.020996, z=0.000000)
run_step waypoint loc: Location(x=-9.317135, y=343.020874, z=0.000000)
run_step waypoint loc: Location(x=-9.317135, y=343.020874, z=0.000000)
run_step waypoint loc: Location(x=-9.317135, y=343.020874, z=0.000000)
run_step waypoint loc: Location(x=-9.317135, y=343.020874, z=0.000000)
run_step waypoint loc: Location(x=-9.338401, y=345.040802, z=0.000000)
run_step waypoint loc: Location(x=-9.338401, y=345.040802, z=0.000000)
run_step waypoint loc: Location(x=-9.338401, y=345.040802, z=0.000000)
run_step waypoint loc: Location(x=-9.338401, y=345.040802, z=0.000000)
run_step waypoint loc: Location(x=-9.338401, y=345.040802, z=0.000000)
run_step waypoint loc: Location(x=-9.338401, y=345.040802, z=0.000000)
run_step waypoint loc: Location(x=-9.359457, y=347.040680, z=0.000000)
run_step waypoint loc: Location(x=-9.359457, y=347.040680, z=0.000000)
run_step waypoint loc: Location(x=-9.359457, y=347.040680, z=0.000000)
run_step waypoint loc: Location(x=-9.359457, y=347.040680, z=0.000000)
run_step waypoint loc: Location(x=-9.380512, y=349.040558, z=0.000000)
run_step waypoint loc: Location(x=-9.380512, y=349.040558, z=0.000000)
run_step waypoint loc: Location(x=-9.380512, y=349.040558, z=0.000000)
run_step waypoint loc: Location(x=-9.380512, y=349.040558, z=0.000000)
run_step waypoint loc: Location(x=-9.380512, y=349.040558, z=0.000000)
run_step waypoint loc: Location(x=-9.433529, y=350.974243, z=0.000000)
run_step waypoint loc: Location(x=-9.433529, y=350.974243, z=0.000000)
run_step waypoint loc: Location(x=-9.433529, y=350.974243, z=0.000000)
run_step waypoint loc: Location(x=-9.433529, y=350.974243, z=0.000000)
run_step waypoint loc: Location(x=-9.433529, y=350.974243, z=0.000000)
run_step waypoint loc: Location(x=-9.764244, y=354.736176, z=0.000000)
run_step waypoint loc: Location(x=-9.764244, y=354.736176, z=0.000000)
run_step waypoint loc: Location(x=-9.764244, y=354.736176, z=0.000000)
run_step waypoint loc: Location(x=-9.764244, y=354.736176, z=0.000000)
run_step waypoint loc: Location(x=-9.764244, y=354.736176, z=0.000000)
run_step waypoint loc: Location(x=-9.764244, y=354.736176, z=0.000000)
run_step waypoint loc: Location(x=-9.764244, y=354.736176, z=0.000000)
run_step waypoint loc: Location(x=-9.764244, y=354.736176, z=0.000000)
run_step waypoint loc: Location(x=-9.764244, y=354.736176, z=0.000000)
run_step waypoint loc: Location(x=-9.969604, y=356.776764, z=0.000000)
run_step waypoint loc: Location(x=-9.969604, y=356.776764, z=0.000000)
run_step waypoint loc: Location(x=-9.969604, y=356.776764, z=0.000000)
run_step waypoint loc: Location(x=-9.969604, y=356.776764, z=0.000000)
run_step waypoint loc: Location(x=-9.969604, y=356.776764, z=0.000000)
run_step waypoint loc: Location(x=-10.178391, y=360.134949, z=0.000000)
run_step waypoint loc: Location(x=-10.178391, y=360.134949, z=0.000000)
run_step waypoint loc: Location(x=-10.178391, y=360.134949, z=0.000000)
run_step waypoint loc: Location(x=-10.178391, y=360.134949, z=0.000000)
run_step waypoint loc: Location(x=-10.178391, y=360.134949, z=0.000000)
run_step waypoint loc: Location(x=-10.178391, y=360.134949, z=0.000000)
run_step waypoint loc: Location(x=-10.178391, y=360.134949, z=0.000000)
run_step waypoint loc: Location(x=-10.178391, y=360.134949, z=0.000000)
run_step waypoint loc: Location(x=-10.288707, y=362.084045, z=0.000000)
run_step waypoint loc: Location(x=-10.288707, y=362.084045, z=0.000000)
run_step waypoint loc: Location(x=-10.288707, y=362.084045, z=0.000000)
run_step waypoint loc: Location(x=-10.288707, y=362.084045, z=0.000000)
run_step waypoint loc: Location(x=-10.288707, y=362.084045, z=0.000000)
run_step waypoint loc: Location(x=-10.452172, y=364.029327, z=0.000000)
run_step waypoint loc: Location(x=-10.452172, y=364.029327, z=0.000000)
run_step waypoint loc: Location(x=-10.452172, y=364.029327, z=0.000000)
run_step waypoint loc: Location(x=-10.452172, y=364.029327, z=0.000000)
run_step waypoint loc: Location(x=-10.452172, y=364.029327, z=0.000000)
run_step waypoint loc: Location(x=-10.668654, y=365.969482, z=0.000000)
run_step waypoint loc: Location(x=-10.668654, y=365.969482, z=0.000000)
run_step waypoint loc: Location(x=-10.668654, y=365.969482, z=0.000000)
run_step waypoint loc: Location(x=-10.668654, y=365.969482, z=0.000000)
run_step waypoint loc: Location(x=-10.668654, y=365.969482, z=0.000000)
run_step waypoint loc: Location(x=-10.937998, y=367.902985, z=0.000000)
run_step waypoint loc: Location(x=-10.937998, y=367.902985, z=0.000000)
run_step waypoint loc: Location(x=-10.937998, y=367.902985, z=0.000000)
run_step waypoint loc: Location(x=-10.937998, y=367.902985, z=0.000000)
run_step waypoint loc: Location(x=-11.260008, y=369.828461, z=0.000000)
run_step waypoint loc: Location(x=-11.260008, y=369.828461, z=0.000000)
run_step waypoint loc: Location(x=-11.260008, y=369.828461, z=0.000000)
run_step waypoint loc: Location(x=-11.260008, y=369.828461, z=0.000000)
run_step waypoint loc: Location(x=-11.260008, y=369.828461, z=0.000000)
run_step waypoint loc: Location(x=-11.634432, y=371.744354, z=0.000000)
run_step waypoint loc: Location(x=-11.634432, y=371.744354, z=0.000000)
run_step waypoint loc: Location(x=-11.634432, y=371.744354, z=0.000000)
run_step waypoint loc: Location(x=-11.634432, y=371.744354, z=0.000000)
run_step waypoint loc: Location(x=-11.634432, y=371.744354, z=0.000000)
run_step waypoint loc: Location(x=-12.061000, y=373.649353, z=0.000000)
run_step waypoint loc: Location(x=-12.061000, y=373.649353, z=0.000000)
run_step waypoint loc: Location(x=-12.061000, y=373.649353, z=0.000000)
run_step waypoint loc: Location(x=-12.061000, y=373.649353, z=0.000000)
run_step waypoint loc: Location(x=-12.061000, y=373.649353, z=0.000000)
run_step waypoint loc: Location(x=-12.539394, y=375.542023, z=0.000000)
run_step waypoint loc: Location(x=-12.539394, y=375.542023, z=0.000000)
run_step waypoint loc: Location(x=-12.539394, y=375.542023, z=0.000000)
run_step waypoint loc: Location(x=-12.539394, y=375.542023, z=0.000000)
run_step waypoint loc: Location(x=-12.539394, y=375.542023, z=0.000000)
run_step waypoint loc: Location(x=-13.069248, y=377.420959, z=0.000000)
run_step waypoint loc: Location(x=-13.069248, y=377.420959, z=0.000000)
run_step waypoint loc: Location(x=-13.069248, y=377.420959, z=0.000000)
run_step waypoint loc: Location(x=-13.069248, y=377.420959, z=0.000000)
run_step waypoint loc: Location(x=-13.650183, y=379.284698, z=0.000000)
run_step waypoint loc: Location(x=-13.650183, y=379.284698, z=0.000000)
run_step waypoint loc: Location(x=-13.650183, y=379.284698, z=0.000000)
run_step waypoint loc: Location(x=-13.650183, y=379.284698, z=0.000000)
run_step waypoint loc: Location(x=-13.650183, y=379.284698, z=0.000000)
run_step waypoint loc: Location(x=-14.281750, y=381.131866, z=0.000000)
run_step waypoint loc: Location(x=-14.281750, y=381.131866, z=0.000000)
run_step waypoint loc: Location(x=-14.281750, y=381.131866, z=0.000000)
run_step waypoint loc: Location(x=-14.281750, y=381.131866, z=0.000000)
run_step waypoint loc: Location(x=-14.963498, y=382.961151, z=0.000000)
run_step waypoint loc: Location(x=-14.963498, y=382.961151, z=0.000000)
run_step waypoint loc: Location(x=-14.963498, y=382.961151, z=0.000000)
run_step waypoint loc: Location(x=-14.963498, y=382.961151, z=0.000000)
run_step waypoint loc: Location(x=-14.963498, y=382.961151, z=0.000000)
run_step waypoint loc: Location(x=-14.963498, y=382.961151, z=0.000000)
run_step waypoint loc: Location(x=-15.694896, y=384.771118, z=0.000000)
run_step waypoint loc: Location(x=-15.694896, y=384.771118, z=0.000000)
run_step waypoint loc: Location(x=-15.694896, y=384.771118, z=0.000000)
run_step waypoint loc: Location(x=-15.694896, y=384.771118, z=0.000000)
run_step waypoint loc: Location(x=-16.473621, y=386.605560, z=0.000000)
run_step waypoint loc: Location(x=-16.473621, y=386.605560, z=0.000000)
run_step waypoint loc: Location(x=-16.473621, y=386.605560, z=0.000000)
run_step waypoint loc: Location(x=-16.473621, y=386.605560, z=0.000000)
run_step waypoint loc: Location(x=-16.473621, y=386.605560, z=0.000000)
run_step waypoint loc: Location(x=-17.222473, y=388.667755, z=0.000000)
run_step waypoint loc: Location(x=-17.222473, y=388.667755, z=0.000000)
run_step waypoint loc: Location(x=-17.222473, y=388.667755, z=0.000000)
run_step waypoint loc: Location(x=-17.222473, y=388.667755, z=0.000000)
run_step waypoint loc: Location(x=-17.222473, y=388.667755, z=0.000000)
run_step waypoint loc: Location(x=-17.728493, y=390.812286, z=0.000000)
run_step waypoint loc: Location(x=-17.728493, y=390.812286, z=0.000000)
run_step waypoint loc: Location(x=-17.728493, y=390.812286, z=0.000000)
run_step waypoint loc: Location(x=-17.728493, y=390.812286, z=0.000000)
run_step waypoint loc: Location(x=-17.728493, y=390.812286, z=0.000000)
run_step waypoint loc: Location(x=-17.728493, y=390.812286, z=0.000000)
run_step waypoint loc: Location(x=-17.980822, y=393.001221, z=0.000000)
